time_stamp,humidity,humidity_a,humidity_b,pm2.5_alt,pm2.5_alt_a,pm2.5_alt_b,pm2.5_atm,pm2.5_atm_a,pm2.5_atm_b,pm2.5_cf_1,pm2.5_cf_1_a,pm2.5_cf_1_b
2023-04-04T03:00:00Z,55.067,55.067,,1.1,1.1,1,1.1555,1.271,1.04,1.1555,1.271,1.04
2023-04-04T04:00:00Z,57.1,57.1,,1.3,1.4,1.2,1.482,1.635,1.329,1.482,1.635,1.329
2023-04-04T05:00:00Z,60.067,60.067,,2.2,2.3,2,2.9560000000000004,3.168,2.744,3.1445,3.367,2.922
2023-04-04T06:00:00Z,61.933,61.933,,1.9,2.1,1.8,2.6965000000000003,2.994,2.399,2.6965000000000003,2.994,2.399
2023-04-04T07:00:00Z,62.534,62.534,,1.9,2.1,1.8,2.7155,2.985,2.446,2.7155,2.985,2.446
2023-04-04T08:00:00Z,64.8,64.8,,1.8,2,1.6,2.3674999999999997,2.659,2.076,2.3674999999999997,2.659,2.076
2023-04-04T09:00:00Z,65.3,65.3,,2.5,2.7,2.3,3.8280000000000003,4.197,3.459,3.933,4.312,3.554
2023-04-04T10:00:00Z,65.267,65.267,,2.2,2.3,2,3.2385,3.583,2.894,3.2385,3.583,2.894
2023-04-04T11:00:00Z,65.3,65.3,,2.3,2.5,2.2,3.5685000000000002,3.941,3.196,3.5685000000000002,3.941,3.196
2023-04-04T12:00:00Z,66.733,66.733,,3.1,3.4,2.9,5.1754999999999995,5.501,4.85,5.1754999999999995,5.501,4.85
2023-04-04T13:00:00Z,64.367,64.367,,4.6,5,4.2,8.4485,8.974,7.923,8.4485,8.974,7.923
2023-04-04T14:00:00Z,62.1,62.1,,6.7,7.3,6.1,12.584,13.362,11.806,12.590499999999999,13.375,11.806
2023-04-04T15:00:00Z,58.034,58.034,,9.5,10.3,8.8,17.7605,18.715,16.806,17.7605,18.715,16.806
2023-04-04T16:00:00Z,57.4,57.4,,13.6,14.8,12.5,25.2985,26.655,23.942,25.383000000000003,26.82,23.946
2023-04-04T17:00:00Z,59.9,59.9,,16.5,17.9,15.2,30.5985,31.878,29.319,31.185499999999998,32.912,29.459
2023-04-04T18:00:00Z,61.067,61.067,,13.6,14.8,12.3,25.612000000000002,27.233,23.991,25.619500000000002,27.248,23.991
2023-04-04T19:00:00Z,62.633,62.633,,15.2,16.5,13.9,28.25,29.752,26.748,28.394,30.029,26.759
2023-04-04T20:00:00Z,60.034,60.034,,13.2,14.2,12.2,24.303,25.495,23.111,24.326999999999998,25.54,23.114
2023-04-04T21:00:00Z,60.1,60.1,,13.2,14.2,12.1,24.1485,25.377,22.92,24.15,25.38,22.92
2023-04-04T22:00:00Z,60.833,60.833,,14.1,15.1,13,25.6895,26.938,24.441,25.72,26.997,24.443
2023-04-04T23:00:00Z,64.233,64.233,,16.2,17.5,14.9,29.023,30.178,27.868,29.433999999999997,30.907,27.961
2023-04-05T00:00:00Z,67.816,67.816,,18.8,20.2,17.4,32.426,33.111,31.741,33.864,35.507,32.221
2023-04-05T01:00:00Z,67.4,67.4,,22.7,24.4,21.1,36.4695,37.224,35.715,40.558,42.474,38.642
2023-04-05T02:00:00Z,68.733,68.733,,28.6,30.5,26.7,41.851,42.495,41.207,50.924,52.869,48.979
2023-04-05T03:00:00Z,68.767,68.767,,25.3,26.2,24.4,37.8965,38.663,37.13,43.923,45.399,42.447
2023-04-05T04:00:00Z,64.733,64.733,,22,22.6,21.4,34.442499999999995,35.068,33.817,37.8765,38.928,36.825
2023-04-05T05:00:00Z,62.534,62.534,,19.8,20.3,19.4,32.337,32.822,31.852,34.383,35.203,33.563
2023-04-05T06:00:00Z,59.733,59.733,,17.8,18.3,17.3,30.253,30.743,29.763,31.068,31.827,30.309
2023-04-05T07:00:00Z,59.067,59.067,,15.3,15.6,15,26.674500000000002,27.174,26.175,26.735500000000002,27.268,26.203
2023-04-05T08:00:00Z,59.666,59.666,,13.6,13.7,13.4,23.496000000000002,23.856,23.136,23.497500000000002,23.859,23.136
2023-04-05T09:00:00Z,58.133,58.133,,10.6,10.8,10.4,18.28,18.577,17.983,18.28,18.577,17.983
2023-04-05T10:00:00Z,58.175,58.175,,11.4,11.6,11.1,19.447000000000003,19.803,19.091,19.447000000000003,19.803,19.091
2023-04-05T11:00:00Z,59.867,59.867,,11.7,11.9,11.6,20.189,20.466,19.912,20.189,20.466,19.912
2023-04-05T12:00:00Z,57.833,57.833,,8.7,8.8,8.6,14.789,15.019,14.559,14.8045,15.039,14.57
2023-04-05T13:00:00Z,65.8,65.8,,4.7,5.1,4.4,7.6015,8.042,7.161,7.6015,8.042,7.161
2023-04-05T14:00:00Z,54.133,54.133,,3,3.1,2.8,4.255,4.286,4.224,4.255,4.286,4.224
2023-04-05T15:00:00Z,45.233,45.233,,2.3,2.3,2.3,3.1395,3.135,3.144,3.1395,3.135,3.144
2023-04-05T16:00:00Z,44.133,44.133,,2.7,2.7,2.7,3.841,3.898,3.784,3.841,3.898,3.784
2023-04-05T17:00:00Z,45.784,45.784,,3.2,3.2,3.2,4.6415,4.576,4.707,4.6415,4.576,4.707
2023-04-05T18:00:00Z,52.867,52.867,,8.1,8.5,7.7,13.3865,13.724,13.049,13.3865,13.724,13.049
2023-04-05T19:00:00Z,52.3,52.3,,6.4,7.1,5.7,10.5945,11.218,9.971,10.5945,11.218,9.971
2023-04-05T20:00:00Z,45.867,45.867,,5.5,6,4.9,9.361,9.855,8.867,9.361,9.855,8.867
2023-04-05T21:00:00Z,42.533,42.533,,2.7,2.9,2.4,4.000500000000001,4.394,3.607,4.000500000000001,4.394,3.607
2023-04-05T22:00:00Z,41.4,41.4,,2.2,2.4,2,3.123,3.47,2.776,3.123,3.47,2.776
2023-04-05T23:00:00Z,42.966,42.966,,3.4,3.8,3.1,5.3805,5.737,5.024,5.3805,5.737,5.024
2023-04-06T00:00:00Z,46.334,46.334,,3.4,3.7,3,6.2684999999999995,6.878,5.659,6.2684999999999995,6.878,5.659
2023-04-06T01:00:00Z,48.1,48.1,,3.2,3.6,2.9,6.0705,6.741,5.4,6.0705,6.741,5.4
2023-04-06T02:00:00Z,47.834,47.834,,3.5,3.9,3.1,6.487,7.146,5.828,6.487,7.146,5.828
2023-04-06T03:00:00Z,47.8,47.8,,3.5,3.8,3.1,6.4405,7.113,5.768,6.4405,7.113,5.768
2023-04-06T04:00:00Z,46.8,46.8,,3,3.3,2.7,5.491,6.149,4.833,5.491,6.149,4.833
2023-04-06T05:00:00Z,45.467,45.467,,3.2,3.6,2.8,5.888,6.509,5.267,5.888,6.509,5.267
2023-04-06T06:00:00Z,45.166,45.166,,3.3,3.7,2.9,6.1065000000000005,6.764,5.449,6.1065000000000005,6.764,5.449
2023-04-06T07:00:00Z,46.067,46.067,,3.1,3.5,2.7,5.660500000000001,6.325,4.996,5.660500000000001,6.325,4.996
2023-04-06T08:00:00Z,46.1,46.1,,3.1,3.5,2.7,5.651,6.364,4.938,5.651,6.364,4.938
2023-04-06T09:00:00Z,44.466,44.466,,3.1,3.5,2.8,5.983499999999999,6.544,5.423,5.983499999999999,6.544,5.423
2023-04-06T10:00:00Z,44.767,44.767,,3.2,3.6,2.8,6.2475000000000005,6.952,5.543,6.2475000000000005,6.952,5.543
2023-04-06T11:00:00Z,45.9,45.9,,3.4,3.8,3,6.997999999999999,7.946,6.05,6.997999999999999,7.946,6.05
2023-04-06T12:00:00Z,44.6,44.6,,3.3,3.6,3,6.718,7.47,5.966,6.718,7.47,5.966
2023-04-06T13:00:00Z,40.466,40.466,,2.8,3.1,2.5,5.173,5.772,4.574,5.173,5.772,4.574
2023-04-06T14:00:00Z,36.666,36.666,,2.6,2.9,2.4,4.747999999999999,5.308,4.188,4.747999999999999,5.308,4.188
2023-04-06T15:00:00Z,33.133,33.133,,2.4,2.6,2.1,3.6734999999999998,4.13,3.217,3.6734999999999998,4.13,3.217
2023-04-06T16:00:00Z,29.425,29.425,,2.4,2.6,2.1,3.536,3.944,3.128,3.536,3.944,3.128
2023-04-06T17:00:00Z,27.033,27.033,,2.7,3,2.5,4.131,4.485,3.777,4.131,4.485,3.777
2023-04-06T18:00:00Z,24.025,24.025,,2.7,3,2.5,4.0009999999999994,4.444,3.558,4.0009999999999994,4.444,3.558
2023-04-06T19:00:00Z,19.817,19.817,,2.7,2.8,2.5,3.917,4.189,3.645,3.917,4.189,3.645
2023-04-06T20:00:00Z,16.534,16.534,,2.6,2.7,2.4,3.628,3.724,3.532,3.628,3.724,3.532
2023-04-06T21:00:00Z,14.7,14.7,,2.7,2.8,2.6,3.856,3.986,3.726,3.856,3.986,3.726
2023-04-06T22:00:00Z,14.975,14.975,,2.6,2.8,2.5,3.802,3.859,3.745,3.802,3.859,3.745
2023-04-06T23:00:00Z,16.6,16.6,,2.6,2.7,2.5,3.843,3.994,3.692,3.843,3.994,3.692
2023-04-07T00:00:00Z,23.067,23.067,,2.5,2.7,2.4,3.8595,4.171,3.548,3.8595,4.171,3.548
2023-04-07T01:00:00Z,26.867,26.867,,2.8,3,2.5,4.25,4.516,3.984,4.25,4.516,3.984
2023-04-07T02:00:00Z,28.534,28.534,,3.4,3.6,3.1,5.5905000000000005,5.857,5.324,5.5905000000000005,5.857,5.324
2023-04-07T03:00:00Z,30.267,30.267,,3.5,3.8,3.3,6.2555,6.685,5.826,6.2555,6.685,5.826
2023-04-07T04:00:00Z,31.7,31.7,,3.8,4.2,3.4,7.0535,7.634,6.473,7.0535,7.634,6.473
2023-04-07T05:00:00Z,32.934,32.934,,4.5,4.9,4.1,8.494,9.116,7.872,8.494,9.116,7.872
2023-04-07T06:00:00Z,33.933,33.933,,4.8,5.1,4.4,9.077,9.57,8.584,9.077,9.57,8.584
2023-04-07T07:00:00Z,34,34,,3.8,4.1,3.5,7.18,7.788,6.572,7.18,7.788,6.572
2023-04-07T08:00:00Z,32.1,32.1,,2.9,3.2,2.7,5.1185,5.566,4.671,5.1185,5.566,4.671
2023-04-07T09:00:00Z,31.4,31.4,,2.4,2.7,2.2,3.6705,4.03,3.311,3.7024999999999997,4.085,3.32
2023-04-07T10:00:00Z,38.166,38.166,,2.4,2.6,2.2,3.7125,4.048,3.377,3.7125,4.048,3.377
2023-04-07T11:00:00Z,46.5,46.5,,2.4,2.6,2.1,3.9865,4.486,3.487,3.9865,4.486,3.487
2023-04-07T12:00:00Z,47.133,47.133,,2.6,2.8,2.3,4.171,4.654,3.688,4.171,4.654,3.688
2023-04-07T13:00:00Z,42.05,42.05,,2.6,2.8,2.4,4.157,4.509,3.805,4.157,4.509,3.805
2023-04-07T14:00:00Z,34.234,34.234,,2.4,2.6,2.2,3.5905,3.809,3.372,3.5905,3.809,3.372
2023-04-07T15:00:00Z,33.034,33.034,,2.6,2.9,2.4,3.9795000000000003,4.344,3.615,3.9795000000000003,4.344,3.615
2023-04-07T16:00:00Z,32.733,32.733,,3.4,3.7,3.1,5.4825,5.857,5.108,5.4825,5.857,5.108
2023-04-07T17:00:00Z,29.8,29.8,,3.9,4.2,3.6,6.4405,6.707,6.174,6.4405,6.707,6.174
2023-04-07T18:00:00Z,24.709,24.709,,3.6,3.9,3.4,5.752000000000001,6.07,5.434,5.752000000000001,6.07,5.434
2023-04-07T19:00:00Z,17.966,17.966,,3.5,3.6,3.3,5.336,5.448,5.224,5.336,5.448,5.224
2023-04-07T20:00:00Z,14.3,14.3,,3,3.2,2.9,4.559,4.662,4.456,4.559,4.662,4.456
2023-04-07T21:00:00Z,12.9,12.9,,2.6,2.7,2.6,3.7830000000000004,3.789,3.777,3.7830000000000004,3.789,3.777
2023-04-07T22:00:00Z,13.3,13.3,,2.6,2.7,2.5,3.7960000000000003,3.954,3.638,3.7960000000000003,3.954,3.638
2023-04-07T23:00:00Z,16.8,16.8,,2.8,3,2.6,4.2780000000000005,4.55,4.006,4.2780000000000005,4.55,4.006
2023-04-08T00:00:00Z,22.933,22.933,,3,3.2,2.7,4.774,5.05,4.498,4.774,5.05,4.498
2023-04-08T01:00:00Z,30.733,30.733,,3.6,3.9,3.3,6.4435,6.958,5.929,6.4435,6.958,5.929
2023-04-08T02:00:00Z,34.5,34.5,,2.4,2.6,2.2,3.6555,3.858,3.453,3.6555,3.858,3.453
2023-04-08T03:00:00Z,40.4,40.4,,3.3,3.6,3,5.8715,6.304,5.439,5.8715,6.304,5.439
2023-04-08T04:00:00Z,45.567,45.567,,2.7,2.9,2.4,4.435499999999999,4.755,4.116,4.435499999999999,4.755,4.116
2023-04-08T05:00:00Z,49.466,49.466,,3.9,4.3,3.5,6.135,6.787,5.483,7.0725,7.889,6.256
2023-04-08T06:00:00Z,50.166,50.166,,2.2,2.4,1.9,3.0869999999999997,3.488,2.686,3.0869999999999997,3.488,2.686
2023-04-08T07:00:00Z,52.567,52.567,,2.7,3,2.3,4.3245000000000005,4.798,3.851,4.3245000000000005,4.798,3.851
2023-04-08T08:00:00Z,54.233,54.233,,4.3,4.8,3.9,8.4095,9.25,7.569,8.4095,9.25,7.569
2023-04-08T09:00:00Z,50.733,50.733,,6.9,7.6,6.3,14.279,15.246,13.312,14.279,15.246,13.312
2023-04-08T10:00:00Z,45.267,45.267,,7.2,8,6.4,14.584,15.709,13.459,14.584,15.709,13.459
2023-04-08T11:00:00Z,44.034,44.034,,7.3,8,6.6,14.8705,15.943,13.798,14.8705,15.943,13.798
2023-04-08T12:00:00Z,42.267,42.267,,7.2,8,6.5,14.4925,15.654,13.331,14.4925,15.654,13.331
2023-04-08T13:00:00Z,37.834,37.834,,6.1,6.7,5.6,11.645,12.451,10.839,11.645,12.451,10.839
2023-04-08T14:00:00Z,32.767,32.767,,4.3,4.7,4,7.5275,7.808,7.247,7.5489999999999995,7.833,7.265
2023-04-08T15:00:00Z,28.066,28.066,,4.1,4.4,3.7,6.656499999999999,7.104,6.209,6.656499999999999,7.104,6.209
2023-04-08T16:00:00Z,23.867,23.867,,4.6,5,4.3,7.4605,7.989,6.932,7.4605,7.989,6.932
2023-04-08T17:00:00Z,23.933,23.933,,5.7,6,5.3,9.1515,9.573,8.73,9.1545,9.573,8.736
2023-04-08T18:00:00Z,21.8,21.8,,5.6,5.8,5.4,8.966000000000001,9.183,8.749,8.967500000000001,9.183,8.752
2023-04-08T19:00:00Z,14.533,14.533,,5.9,6.1,5.7,9.5125,9.717,9.308,9.5125,9.717,9.308
2023-04-08T20:00:00Z,12.5,12.5,,5.9,6,5.8,9.697,9.886,9.508,9.697,9.886,9.508
2023-04-08T21:00:00Z,11.5,11.5,,5.4,5.5,5.2,8.788,9.084,8.492,8.788,9.084,8.492
2023-04-08T22:00:00Z,13.433,13.433,,5.2,5.4,5.1,8.528,8.746,8.31,8.528,8.746,8.31
2023-04-08T23:00:00Z,19.9,19.9,,5.4,5.6,5.2,9.095500000000001,9.436,8.755,10.7045,12.654,8.755
2023-04-09T00:00:00Z,28.733,28.733,,6.9,7.3,6.5,12.131,12.494,11.768,12.2025,12.596,11.809
2023-04-09T01:00:00Z,32.166,32.166,,7.4,7.9,7,13.756,14.335,13.177,13.756,14.335,13.177
2023-04-09T02:00:00Z,35.367,35.367,,9.1,9.7,8.5,17.6585,18.507,16.81,17.6585,18.507,16.81
2023-04-09T03:00:00Z,35.3,35.3,,13.4,14.3,12.5,26.464,27.461,25.467,27.366,28.598,26.134
2023-04-09T04:00:00Z,37.966,37.966,,10.5,11.2,9.8,20.927500000000002,21.89,19.965,20.927500000000002,21.89,19.965
2023-04-09T05:00:00Z,40.767,40.767,,13.8,14.9,12.7,27.7855,29.154,26.417,28.0075,29.581,26.434
2023-04-09T06:00:00Z,40.1,40.1,,21,22.5,19.4,39.125,40.047,38.203,43.0115,45.221,40.802
2023-04-09T07:00:00Z,41.166,41.166,,21.5,23.1,19.9,40.2175,41.303,39.132,44.537,47.171,41.903
2023-04-09T08:00:00Z,44.867,44.867,,19.1,20.6,17.6,37.543,38.603,36.483,39.727500000000006,42.145,37.31
2023-04-09T09:00:00Z,44.867,44.867,,21,22.7,19.4,40.5005,41.814,39.187,44.369,47.294,41.444
2023-04-09T10:00:00Z,42.1,42.1,,20.9,22.6,19.2,40.233000000000004,41.459,39.007,43.9055,46.774,41.037
2023-04-09T11:00:00Z,40.966,40.966,,19.6,21.1,18.1,38.588,39.656,37.52,41.1055,43.638,38.573
2023-04-09T12:00:00Z,38.067,38.067,,19,20.5,17.5,37.001999999999995,37.994,36.01,39.02,41.2,36.84
2023-04-09T13:00:00Z,32.159,32.159,,14,14.9,13,26.962,28.026,25.898,27.119500000000002,28.297,25.942
2023-04-09T14:00:00Z,25.833,25.833,,9,9.6,8.4,16.438499999999998,17.162,15.715,16.438499999999998,17.162,15.715
2023-04-09T15:00:00Z,22,22,,6.1,6.5,5.7,10.513,10.956,10.07,10.513,10.956,10.07
2023-04-09T16:00:00Z,17.167,17.167,,3.5,3.7,3.4,5.491,5.687,5.295,5.491,5.687,5.295
2023-04-09T17:00:00Z,15.966,15.966,,5.1,5.3,4.8,8.2315,8.515,7.948,8.2315,8.515,7.948
2023-04-09T18:00:00Z,14.5,14.5,,6.4,6.5,6.3,10.588999999999999,10.748,10.43,10.588999999999999,10.748,10.43
2023-04-09T19:00:00Z,11.433,11.433,,6.4,6.4,6.3,10.571,10.665,10.477,10.571,10.665,10.477
2023-04-09T20:00:00Z,11.567,11.567,,6.6,6.8,6.4,11.006,11.184,10.828,11.006,11.184,10.828
2023-04-09T21:00:00Z,10.166,10.166,,6.5,6.6,6.4,10.9125,11.18,10.645,10.9125,11.18,10.645
2023-04-09T22:00:00Z,11.034,11.034,,6.5,6.7,6.3,10.968,11.261,10.675,11.004999999999999,11.289,10.721
2023-04-09T23:00:00Z,14.334,14.334,,6.5,6.6,6.4,10.9805,11.174,10.787,11.0065,11.194,10.819
2023-04-10T00:00:00Z,19.267,19.267,,7.2,7.5,7,12.5565,12.945,12.168,12.5565,12.945,12.168
2023-04-10T01:00:00Z,21.933,21.933,,9.4,9.7,9,16.45,17.049,15.851,16.45,17.049,15.851
2023-04-10T02:00:00Z,23.767,23.767,,10.9,11.4,10.3,19.477,20.231,18.723,19.477,20.231,18.723
2023-04-10T03:00:00Z,25.6,25.6,,11.6,12.1,11.1,21.255,21.877,20.633,21.255,21.877,20.633
2023-04-10T04:00:00Z,26.9,26.9,,10.8,11.4,10.3,20.156,21.026,19.286,20.156,21.026,19.286
2023-04-10T05:00:00Z,28.466,28.466,,13.9,14.5,13.2,26.412,27.421,25.403,26.438499999999998,27.474,25.403
