"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE","airnowval","aqsval"
"03/17/2023","AQS","390350034","1","0.038","ppm","35","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.038"
"03/18/2023","AQS","390350034","1","0.037","ppm","34","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.037"
"03/19/2023","AQS","390350034","1","0.043","ppm","40","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.043"
"03/20/2023","AQS","390350034","1","0.044","ppm","41","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.044"
"03/21/2023","AQS","390350034","1","0.048","ppm","44","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.048"
"03/22/2023","AQS","390350034","1","0.044","ppm","41","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.044"
"03/23/2023","AQS","390350034","1","0.034","ppm","31","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.034"
"03/24/2023","AQS","390350034","1","0.04","ppm","37","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.04"
"03/25/2023","AQS","390350034","1","0.05","ppm","46","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.05"
"03/26/2023","AQS","390350034","1","0.051","ppm","47","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.051"
"03/27/2023","AQS","390350034","1","0.038","ppm","35","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.038"
"03/28/2023","AQS","390350034","1","0.044","ppm","41","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.044"
"03/29/2023","AQS","390350034","1","0.047","ppm","44","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.047"
"03/30/2023","AQS","390350034","1","0.045","ppm","42","District 6","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.55523","-81.575256",".","0.045"
